中国湖南IPTV,#genre#
青海卫视,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000001000000000090000000215609/main.m3u8
延边卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/32023031709181220216556910725802/main.m3u8
延边卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001001/32023031709181220216556910725802/index.m3u8

延边卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8$可回看
延边卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226516/index.m3u8$可回看
三沙卫视,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000001000000000031000000068476/index.m3u8
三沙卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001001/00000001000000000031000000068476/main.m3u8
三沙卫视,http://111.23.232.117/180000001002/00000001000000000031000000068476/index.m3u8


梨园戏曲,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000064000000308847/main.m3u8
梨园戏曲,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000064000000308847/main.m3u8
文物宝库,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000064000000308848/main.m3u8
文物宝库,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000064000000308848/main.m3u8
百姓健康,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000010000000040371/main.m3u8
百姓健康,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000010000000040371/main.m3u8
老故事,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000050000000448839/main.m3u8
老故事,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000050000000448839/main.m3u8
财富天下,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000010000000040380/main.m3u8
财富天下,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000010000000040380/main.m3u8
书画,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000050000000448843/main.m3u8
书画,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000050000000448843/main.m3u8
靓妆,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000064000000308865/main.m3u8
靓妆,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000064000000308865/main.m3u8
中华特产,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000050000000448845/main.m3u8
中华特产,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000050000000448845/main.m3u8
环球旅游,http://slbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000064000000308870/main.m3u8
环球旅游,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000064000000308870/main.m3u8
环球旅游,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000064000000308870/index.m3u8
环球奇观,http://tvgslb.hn.chinamobile.com:8089/180000001001/32023061416181029613614091027931/main.m3u8
环球奇观,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/32023061416181029613614091027931/main.m3u8
车迷,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000064000000308873/main.m3u8
车迷,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000064000000308873/main.m3u8
金色学堂,http://tvgslb.hn.chinamobile.com:8089/180000001002/32024042211003612942969703619522/index.m3u8
金色学堂,http://tvgslb.hn.chinamobile.com:8089/180000001002/32024042211003612942969703619522/main.m3u8
金色学堂,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001001/32024042211003612942969703619522/main.m3u8
乐游,http://tvgslb.hn.chinamobile.com:8089/180000001002/32024042210562120685964078060674/main.m3u8
乐游,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001001/32024042210562120685964078060674/main.m3u8
汽摩,http://tvgslb.hn.chinamobile.com:8089/180000001001/32023061416165336644074033786493/index.m3u8
汽摩,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/32023061416165336644074033786493/index.m3u8
生活时尚,http://tvgslb.hn.chinamobile.com:8089/180000001001/32024042211012947472200435228155/index.m3u8
生活时尚,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/32024042211012947472200435228155/index.m3u8
生活时尚,http://tvgslb.hn.chinamobile.com:8089/180000001002/32024042211012947472200435228155/main.m3u8
生态环境,http://tvgslb.hn.chinamobile.com:8089/180000001002/32022110216491442983478388082464/index.m3u8
生态环境,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001001/32022110216491442983478388082464/index.m3u8
生态环境,http://tvgslb.hn.chinamobile.com:8089/180000001001/32022110216491442983478388082464/main.m3u8
收藏天下,http://tvgslb.hn.chinamobile.com:8089/180000001001/32022110411090836203478380759910/index.m3u8
收藏天下,http://tvgslb.hn.chinamobile.com:8089/180000001002/32022110411090836203478380759910/main.m3u8
收藏天下,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/32022110411090836203478380759910/index.m3u8
游戏风云,http://tvgslb.hn.chinamobile.com:8089/180000001002/32024042211010049110856436458678/index.m3u8
游戏风云,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001001/32024042211010049110856436458678/index.m3u8
早期教育,http://tvgslb.hn.chinamobile.com:8089/180000001001/32023060222354368427501888132813/main.m3u8
早期教育,http://tvgslb.hn.chinamobile.com:8089/180000001002/32023060222354368427501888132813/index.m3u8
早期教育,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/32023060222354368427501888132813/main.m3u8
信号测试,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000001000000099155/main.m3u8
信号测试,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000001000000099155/main.m3u8



NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8$可回看
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8$可回看
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8$可回看
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8$可回看
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8$可回看
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$可回看
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8$可回看
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8$可回看
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8$可回看
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8$可回看
NewTV欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8$可回看
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8$可回看
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8$可回看
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8$可回看
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8$可回看
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8$可回看
NewTV精品记录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8$可回看
NewTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8$可回看
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8$可回看
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8$可回看
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8$可回看
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8$可回看
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8$可回看
NewTV精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8$可回看
NewTV家庭理财,http://tvgslb.hn.chinamobile.com:8089/180000001001/00000001000000000010000000040379/main.m3u8
NewTV家庭理财,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000010000000040379/index.m3u8
NewTV武搏世界,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000064000000308859/main.m3u8
NewTV武搏世界,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000064000000308859/index.m3u8
NewTV武搏世界,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000064000000308859/main.m3u8
NewTV武搏世界,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000064000000308859/index.m3u8

浙江地方,#genre#
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/7200p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8

黑龙江频道,#genre#
黑龙江教育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226523/index.m3u8$可回看
黑龙江教育,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226523/index.m3u8$可回看
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8$可回看
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226421/index.m3u8$可回看
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226492/index.m3u8$可回看
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226242/index.m3u8$可回看
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226421/index.m3u8$可回看
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226492/index.m3u8$可回看
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8$可回看
黑龙江少儿,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226304/index.m3u8$可回看
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226371/index.m3u8$可回看
黑龙江少儿,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226371/index.m3u8$可回看
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8$可回看
黑龙江影视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226298/index.m3u8$可回看
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226365/index.m3u8$可回看
黑龙江影视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226365/index.m3u8$可回看
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8$可回看
黑龙江文体,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226239/index.m3u8$可回看
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226424/index.m3u8$可回看
黑龙江文体,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226424/index.m3u8$可回看
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8$可回看
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226330/index.m3u8$可回看
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226368/index.m3u8$可回看
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226368/index.m3u8$可回看
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8$可回看
黑龙江都市,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226301/index.m3u8$可回看
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226427/index.m3u8$可回看
黑龙江都市,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226427/index.m3u8$可回看
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226558/index.m3u8$可回看
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225434/index.m3u8$可回看
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8$可回看
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226558/index.m3u8$可回看
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225434/index.m3u8$可回看
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225745/index.m3u8$可回看
哈尔滨生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8$可回看
哈尔滨生活,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226526/index.m3u8$可回看
哈尔滨影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8$可回看
哈尔滨影视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226552/index.m3u8$可回看
鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8$可回看
鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226534/index.m3u8$可回看
鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226496/index.m3u8$可回看
鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226496/index.m3u8$可回看
佳木斯新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8$可回看
佳木斯新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226451/index.m3u8$可回看
漠河综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226097/index.m3u8$可回看
漠河综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226097/index.m3u8$可回看
漠河综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226535/index.m3u8$可回看
漠河综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226535/index.m3u8$可回看
伊春新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226416/index.m3u8$可回看
伊春新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226416/index.m3u8$可回看
双鸭山公共,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8$可回看
双鸭山公共,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226531/index.m3u8$可回看
双鸭山新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226502/index.m3u8$可回看
双鸭山新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226502/index.m3u8$可回看
双鸭山新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8$可回看
双鸭山新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226529/index.m3u8$可回看
大兴安岭新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226499/index.m3u8$可回看
大兴安岭新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226499/index.m3u8$可回看
大庆公共,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8$可回看
大庆公共,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226525/index.m3u8$可回看
大庆新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226484/index.m3u8$可回看
大庆新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226484/index.m3u8$可回看
鸡西公共,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226481/index.m3u8$可回看
鸡西公共,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226481/index.m3u8$可回看
鸡西新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226410/index.m3u8$可回看
鸡西新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226410/index.m3u8$可回看
鸡西安全生活,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226481/index.m3u8$可回看
鸡西安全生活,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226481/index.m3u8$可回看
齐齐哈尔新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8$可回看
齐齐哈尔新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226437/index.m3u8$可回看
齐齐哈尔新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226413/index.m3u8$可回看
齐齐哈尔新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226413/index.m3u8$可回看
齐齐哈尔经济法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8$可回看
齐齐哈尔经济法治,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226555/index.m3u8$可回看
齐齐哈尔经济法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226493/index.m3u8$可回看
齐齐哈尔经济法治,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226493/index.m3u8$可回看
牡丹江新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8$可回看
牡丹江新闻综合,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226422/index.m3u8$可回看

江苏地方,#genre#
苏州4K,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
苏州4K,rtmp://liveshowbak2.kan0512.com/norecord/csztv4k_4k
苏州电影,https://stream1.freetv.fun/fafde2e2ddce7ed44d060788cdfccda12ab98d779fb6b89eedf45b52f71bcb9d.m3u8
苏州电影,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
苏州经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州经济,https://stream1.freetv.fun/e5b2c37ece89ddca89111fa83d0af3c03233b602007ef08cca51cd2b94ff433e.m3u8
苏州生活,https://stream1.freetv.fun/1742c62fe64094a075df880f618b4ef3307ddce57dd588c6930093251f835de5.m3u8
苏州生活,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
苏州文化,https://stream1.freetv.fun/3516d79810c910f94a17902f64a82f94cbc576e868c068a24a75b19f2b853e4d.m3u8
苏州文化,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州新闻,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州新闻,https://stream1.freetv.fun/8161058adb897274c61359249d6c8909159997699519a5cfe065f4e575672d41.m3u8
南京教科,https://live.nbs.cn/channels/njtv/jkpd/m3u8:500k/live.m3u8
南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8
南京少儿,https://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
南京生活,https://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn:80/channels/njtv/sbpd/500k.m3u8
南京十八,https://epg.pw/stream/2e20de6b7bc9777faefc9ed64ef069b643911600bf3ede60c8e7111b60309d35.m3u8
南京十八,https://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8
南京新闻,https://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京信息,https://epg.pw/stream/b973cc875b5900f81be46ea3b9196f37fb2ba57ac4068fa5b6c80fe94612f667.m3u8
南京信息,https://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京影视,https://epg.pw/stream/773779969ebf5c865e70a25fe14b254c3b9dfd50bb0d8827c20723253e61628d.m3u8
南京娱乐,https://epg.pw/stream/865a6ce4e34a3196604931f20a68039e8b218db157d4d956f4bbf9d7e777de64.m3u8
南京娱乐,https://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8

青海地方,#genre#
青海都市,https://stream1.freetv.fun/9b0c1cc4f4f67d65e60ca6be16028a33859c142adc2c8fd58751075565c54102.m3u8
青海都市,https://epg.pw/stream/4acd2e75fc0a26c45b41c6808d6eb07039e023cf62c2b24b33767e969eaadc1a.m3u8
青海都市,http://stream.qhbtv.com/qhds/playlist.m3u8
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=ea03ed711725339376
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=e4e9fe741725348067
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=ba357f031594546763
青海经视,http://stream.qhbtv.com/qhsh/playlist.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=a7ec5e491648026933
泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.flv
泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
泗阳资讯,rtmp://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx
泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.flv
泗阳综合,rtmp://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh

