
🇨🇳湖南本地,#genre#
CCTV3,http://39.134.242.92:80/180000001002/00000001000000000008000000047432/index.m3u8
CCTV4,http://39.134.240.3/PLTV/2/224/3221225829/index.m3u8
CCTV5,http://39.134.240.3/PLTV/2/224/3221225827/index.m3u8
CCTV5+,http://39.134.13.35:6610/180000001001/00000001000000000008000000047442/index.m3u8?
CCTV6,http://39.134.240.3/PLTV/2/224/3221225825/index.m3u8
CCTV7,http://39.134.240.3/PLTV/2/224/3221225823/index.m3u8
CCTV8,http://39.134.13.35:6610/180000001001/00000001000000001001000000000056/index.m3u8?
CCTV9,http://39.134.13.35:6610/180000001001/00000001000000001001000000000057/index.m3u8?
CCTV10,http://39.134.13.35:6610/180000001001/00000001000000001001000000000058/index.m3u8?
CCTV11,http://39.134.13.35:6610/180000001001/00000001000000001019000000352943/index.m3u8?
CCTV12,http://39.134.240.3/PLTV/2/224/3221225815/index.m3u8
CCTV13,http://39.134.242.92:80/180000001002/00000001000000000050000000133801/index.m3u8
CCTV14,http://39.134.13.35:6610/180000001001/00000001000000001001000000000059/index.m3u8?
CCTV15,http://39.134.242.92:80/180000001002/00000001000000000026000000446967/index.m3u8
CCTV16,http://39.134.13.35:6610/180000001001/00000001000000000085000000178450/main.m3u8?
CCTV17,http://39.134.242.92:80/180000001002/00000001000000000025000000024152/index.m3u8


🇨🇳卫视,#genre#
江苏卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000007000000001244/main.m3u8
江苏卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000007000000001244/main.m3u8
江苏卫视,http://39.134.240.3/PLTV/1/224/3221225810/index.m3u8
江苏卫视,http://39.134.240.16/PLTV/1/224/3221225614/index.m3u8
江苏卫视,http://39.134.240.20/PLTV/2/224/3221226136/index.m3u8
江苏卫视,http://39.134.240.11/PLTV/2/224/3221226136/index.m3u8
江苏卫视,http://39.134.240.15/PLTV/2/224/3221226136/index.m3u8
江苏卫视,http://39.134.240.14/PLTV/2/224/3221226136/index.m3u8
江苏卫视,http://39.134.240.13/PLTV/2/224/3221226136/index.m3u8
江苏卫视,http://39.134.240.29/PLTV/2/224/3221226136/index.m3u8
江苏卫视,http://39.134.240.27/PLTV/2/224/3221226136/index.m3u8
江苏卫视,http://39.134.240.25/PLTV/2/224/3221226136/index.m3u8
江苏卫视,http://39.134.240.36/PLTV/2/224/3221226136/index.m3u8
江苏卫视,http://39.134.240.34/PLTV/2/224/3221226136/index.m3u8
江苏卫视,http://39.134.240.31/PLTV/2/224/3221226136/index.m3u8
江苏卫视,http://39.134.240.30/PLTV/2/224/3221225888/index.m3u8
江苏卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226136/index.m3u8
江苏卫视,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221226136/1.m3u8
江苏卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221225888/index.m3u8
江苏卫视,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221225888/1.m3u8
江苏卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225720/1.m3u8
江苏卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000010000018509/1.m3u8
江苏卫视,http://pull-skycorp.speedws.com/live/trlXf058oDBEjovR1h5sNsNRHYzksVTZ55YkdEsiVFiGFzpkRsB.flv
浙江卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000007000000001250/main.m3u8
浙江卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000007000000001250/main.m3u8
浙江卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226148/index.m3u8
浙江卫视,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221226148/1.m3u8
浙江卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221225781/index.m3u8
浙江卫视,http://39.134.240.3/PLTV/1/224/3221225710/index.m3u8
浙江卫视,http://39.134.240.5/PLTV/2/224/3221225781/index.m3u8
浙江卫视,http://39.134.240.7/PLTV/2/224/3221226148/index.m3u8
浙江卫视,http://39.134.240.11/PLTV/2/224/3221226148/index.m3u8
浙江卫视,http://39.134.240.14/PLTV/2/224/3221226148/index.m3u8
浙江卫视,http://39.134.240.13/PLTV/2/224/3221226148/index.m3u8
浙江卫视,http://39.134.240.20/PLTV/2/224/3221226148/index.m3u8
浙江卫视,http://39.134.240.28/PLTV/2/224/3221226148/index.m3u8
浙江卫视,http://39.134.240.27/PLTV/2/224/3221226148/index.m3u8
浙江卫视,http://39.134.240.25/PLTV/2/224/3221226148/index.m3u8
浙江卫视,http://39.134.240.37/PLTV/2/224/3221226148/index.m3u8
浙江卫视,http://39.134.240.36/PLTV/2/224/3221226148/index.m3u8
浙江卫视,http://39.134.240.31/PLTV/2/224/3221226148/index.m3u8
浙江卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225727/1.m3u8
浙江卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000010000017320/1.m3u8
浙江卫视,https://tv.bfsu.edu.cn/hls/zjhd.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://pull-skycorp.speedws.com/live/gbH4PLQ3sx9tsENsNRHYN0fXCkRq5E1sVCiXPZPoRHSwF6qIbcq.flv

安徽卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000016000000007224/main.m3u8
安徽卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000016000000007224/main.m3u8
安徽卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225739/1.m3u8
安徽卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000001000027288/1.m3u8
安徽卫视,http://39.134.240.3/PLTV/2/224/3221225964/index.m3u8
安徽卫视,http://39.134.240.35/PLTV/1/224/3221226370/index.m3u8
安徽卫视,http://39.134.240.36/PLTV/1/224/3221226370/index.m3u8
安徽卫视,http://39.134.240.37/PLTV/1/224/3221226370/index.m3u8
安徽卫视,http://39.134.240.31/PLTV/1/224/3221226370/index.m3u8
安徽卫视,http://39.134.240.21/PLTV/1/224/3221226370/index.m3u8
安徽卫视,http://39.134.240.22/PLTV/1/224/3221226370/index.m3u8
安徽卫视,http://39.134.240.3/PLTV/1/224/3221226370/index.m3u8
北京卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226204/index.m3u8
北京卫视,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221226204/1.m3u8
北京卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221225890/index.m3u8
北京卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000008000000047443/main.m3u8
北京卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047443/main.m3u8
北京卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225724/1.m3u8
北京卫视,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221225890/1.m3u8
北京卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000010000011502/1.m3u8

北京卫视,http://39.134.240.30/PLTV/1/224/3221225842/index.m3u8
北京卫视,http://39.134.240.31/PLTV/2/224/3221225890/index.m3u8
北京卫视,http://39.134.240.34/PLTV/2/224/3221226204/index.m3u8
北京卫视,http://39.134.240.35/PLTV/2/224/3221226204/index.m3u8
北京卫视,http://39.134.240.36/PLTV/2/224/3221226204/index.m3u8
北京卫视,http://39.134.240.24/PLTV/2/224/3221226204/index.m3u8
北京卫视,http://39.134.240.25/PLTV/2/224/3221226204/index.m3u8
北京卫视,http://39.134.240.26/PLTV/2/224/3221226204/index.m3u8
北京卫视,http://39.134.240.27/PLTV/2/224/3221226204/index.m3u8
北京卫视,http://39.134.240.29/PLTV/2/224/3221226204/index.m3u8
北京卫视,http://39.134.240.20/PLTV/2/224/3221226204/index.m3u8
北京卫视,http://39.134.240.18/PLTV/2/224/3221226204/index.m3u8
北京卫视,http://39.134.240.19/PLTV/2/224/3221226204/index.m3u8
天津卫视,http://39.134.240.3/PLTV/1/224/3221225860/index.m3u8
天津卫视,http://39.134.240.3/PLTV/2/224/3221225898/index.m3u8
天津卫视,http://39.134.240.3/PLTV/1/224/3221226126/index.m3u8
天津卫视,http://39.134.240.3/PLTV/2/224/3221226206/index.m3u8
天津卫视,http://39.134.240.30/PLTV/1/224/3221226126/index.m3u8
天津卫视,http://39.134.240.31/PLTV/2/224/3221226206/index.m3u8
天津卫视,http://39.134.240.34/PLTV/1/224/3221226126/index.m3u8
天津卫视,http://39.134.240.36/PLTV/2/224/3221226206/index.m3u8
天津卫视,http://39.134.240.29/PLTV/1/224/3221226126/index.m3u8
天津卫视,http://39.134.240.35/PLTV/2/224/3221226206/index.m3u8
天津卫视,http://39.134.240.37/PLTV/1/224/3221226126/index.m3u8
天津卫视,http://39.134.240.34/PLTV/2/224/3221226206/index.m3u8
天津卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000008000000047444/main.m3u8
天津卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047444/main.m3u8
天津卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226206/index.m3u8
天津卫视,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221226206/1.m3u8
天津卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221225898/index.m3u8
天津卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225742/1.m3u8
天津卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000001000030788/1.m3u8


东方卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000008000000047445/main.m3u8
东方卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047445/main.m3u8
东方卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226208/index.m3u8
东方卫视,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221226208/1.m3u8
东方卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226088/index.m3u8
东方卫视,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221226088/1.m3u8
东方卫视,http://39.134.240.3/PLTV/1/224/3221226108/index.m3u8
东方卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000004000014098/1.m3u8
东方卫视,http://39.134.240.3/PLTV/1/224/3221225718/index.m3u8
东方卫视,http://39.134.240.20/PLTV/1/224/3221226108/index.m3u8
东方卫视,http://39.134.240.36/PLTV/2/224/3221226208/index.m3u8
东方卫视,http://39.134.240.35/PLTV/2/224/3221226208/index.m3u8
东方卫视,http://39.134.240.14/PLTV/2/224/3221226208/index.m3u8
东方卫视,http://39.134.240.31/PLTV/2/224/3221226208/index.m3u8
东方卫视,http://39.134.240.20/PLTV/2/224/3221226208/index.m3u8
东方卫视,http://39.134.240.28/PLTV/2/224/3221226208/index.m3u8
东方卫视,http://39.134.240.27/PLTV/2/224/3221226208/index.m3u8
东方卫视,http://39.134.240.21/PLTV/2/224/3221226208/index.m3u8
江西卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000064000000308822/main.m3u8
江西卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000064000000308822/main.m3u8
江西卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225740/1.m3u8
江西卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000001000032154/1.m3u8
江西卫视,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221225972/1.m3u8
江西卫视,http://39.134.240.3/PLTV/1/224/3221225836/index.m3u8
江西卫视,http://39.134.240.4/PLTV/2/224/3221225972/index.m3u8
江西卫视,http://39.134.240.30/PLTV/2/224/3221225972/index.m3u8
江西卫视,http://39.134.240.20/PLTV/2/224/3221225972/index.m3u8
江西卫视,http://39.134.240.5/PLTV/2/224/3221225972/index.m3u8
江西卫视,http://39.134.240.35/PLTV/2/224/3221225972/index.m3u8
江西卫视,http://39.134.240.36/PLTV/2/224/3221225972/index.m3u8
深圳卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000008000000047446/main.m3u8
深圳卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047446/main.m3u8
深圳卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226210/index.m3u8
深圳卫视,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221226210/1.m3u8
深圳卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221225892/index.m3u8
深圳卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225728/1.m3u8
深圳卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000010000024026/1.m3u8
深圳卫视,http://39.134.240.3/PLTV/2/224/3221225892/index.m3u8
深圳卫视,http://39.134.240.30/PLTV/2/224/3221226210/index.m3u8
深圳卫视,http://39.134.240.35/PLTV/2/224/3221226210/index.m3u8
深圳卫视,http://39.134.240.37/PLTV/2/224/3221226210/index.m3u8
深圳卫视,http://39.134.240.26/PLTV/2/224/3221226210/index.m3u8
深圳卫视,http://39.134.240.27/PLTV/2/224/3221226210/index.m3u8
深圳卫视,http://39.134.240.29/PLTV/2/224/3221226210/index.m3u8
深圳卫视,http://39.134.240.28/PLTV/2/224/3221226210/index.m3u8
深圳卫视,http://39.134.240.22/PLTV/2/224/3221226210/index.m3u8
深圳卫视,http://39.134.240.19/PLTV/2/224/3221226210/index.m3u8
辽宁卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000016000000007225/main.m3u8
辽宁卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000016000000007225/main.m3u8
辽宁卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225747/1.m3u8
辽宁卫视,http://39.134.240.3/PLTV/2/224/3221225980/index.m3u8
辽宁卫视,http://39.134.240.4/PLTV/2/224/3221225980/index.m3u8
辽宁卫视,http://39.134.240.5/PLTV/2/224/3221225980/index.m3u8
东南卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000010000000040459/main.m3u8
东南卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000010000000040459/main.m3u8
东南卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225745/1.m3u8
东南卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000001000005829/1.m3u8
东南卫视,http://39.134.240.3/PLTV/1/224/3221225788/index.m3u8
东南卫视,http://39.134.240.25/PLTV/1/224/3221225788/index.m3u8
东南卫视,http://39.134.240.26/PLTV/1/224/3221225788/index.m3u8
东南卫视,http://39.134.240.37/PLTV/1/224/3221225788/index.m3u8
东南卫视,http://39.134.240.36/PLTV/1/224/3221225788/index.m3u8
东南卫视,http://39.134.240.35/PLTV/1/224/3221225788/index.m3u8
东南卫视,http://39.134.240.34/PLTV/2/224/3221225968/index.m3u8
海南卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000057000000208265/main.m3u8
海南卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000057000000208265/main.m3u8

广东卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000010000000040391/main.m3u8
广东卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000010000000040391/main.m3u8
广东卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225731/1.m3u8
广东卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000010000030417/1.m3u8
广东卫视,http://39.134.240.3/PLTV/2/224/3221225970/index.m3u8
广东卫视,http://39.134.240.3/PLTV/1/224/3221226110/index.m3u8
广东卫视,http://39.134.240.29/PLTV/1/224/3221226110/index.m3u8
广东卫视,http://39.134.240.28/PLTV/1/224/3221226110/index.m3u8
广东卫视,http://39.134.240.31/PLTV/1/224/3221226110/index.m3u8
广东卫视,http://39.134.240.30/PLTV/1/224/3221226110/index.m3u8
广东卫视,http://39.134.240.37/PLTV/1/224/3221226110/index.m3u8
广东卫视,http://39.134.240.36/PLTV/1/224/3221226110/index.m3u8
广东卫视,http://39.134.240.35/PLTV/1/224/3221226110/index.m3u8
广东卫视,http://39.134.240.34/PLTV/1/224/3221226110/index.m3u8
湖北卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000008000000047447/main.m3u8
湖北卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047447/main.m3u8
湖北卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225729/1.m3u8
湖北卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000010000022140/1.m3u8

广西卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000090000000215605/main.m3u8
广西卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000090000000215605/main.m3u8
广西卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226084/1.m3u8
广西卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000006000040014/1.m3u8
广西卫视,http://39.134.240.3/PLTV/2/224/3221225978/index.m3u8
广西卫视,http://39.134.240.4/PLTV/2/224/3221225978/index.m3u8
山东卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000008000000047448/main.m3u8
山东卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000008000000047448/main.m3u8
山东卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226214/index.m3u8
山东卫视,http://[2409:8087:5030:20::18]:80/wh7f454c46tw812029327_-1992494808/000000001001/PLTV/2/224/3221226214/1.m3u8
山东卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221225894/index.m3u8
山东卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225733/1.m3u8
山东卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000010000027763/1.m3u8
山东卫视,http://39.134.240.3/PLTV/2/224/3221225894/index.m3u8
山东卫视,http://39.134.240.30/PLTV/2/224/3221225894/index.m3u8
山东卫视,http://39.134.240.37/PLTV/2/224/3221225894/index.m3u8
山东卫视,http://39.134.240.36/PLTV/2/224/3221225894/index.m3u8
山东卫视,http://39.134.240.34/PLTV/2/224/3221225894/index.m3u8
四川卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000064000000308823/main.m3u8
四川卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226152/1.m3u8
四川卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000004000006119/1.m3u8
四川卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000064000000308823/main.m3u8


厦门卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000022000000381023/main.m3u8
厦门卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000022000000381023/main.m3u8
厦门卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226008/1.m3u8

厦门卫视,https://tv.bfsu.edu.cn/hls/xmtv.m3u8
厦门卫视,http://183.215.105.26:8089/180000001001/00000001000000000022000000381023/main.m3u8
厦门卫视,http://183.215.115.136:6610/180000001001/00000001000000000022000000381023/main.m3u8?IASHttpSessionId=OTT
兵团卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000022000000381024/main.m3u8
兵团卫视,http://183.215.115.136:6610/180000001001/00000001000000000022000000381024/main.m3u8?IASHttpSessionId=OTT
兵团卫视,http://39.134.13.35:6610/180000001001/00000001000000000022000000381024/main.m3u8?IASHttpSessionId=OTT
兵团卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000022000000381024/main.m3u8
兵团卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226111/1.m3u8
兵团卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000006000040020/1.m3u8
兵团卫视,https://tv.bfsu.edu.cn/hls/bttv.m3u8

重庆卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000064000000308825/main.m3u8
重庆卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000064000000308825/main.m3u8
重庆卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226171/1.m3u8
重庆卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000004000025797/1.m3u8
重庆卫视,https://tv.bfsu.edu.cn/hls/cqhd.m3u8
重庆卫视,http://39.134.240.3/PLTV/2/224/3221225966/index.m3u8
重庆卫视,http://39.134.240.4/PLTV/2/224/3221225966/index.m3u8
重庆卫视,http://39.134.240.3/PLTV/1/224/3221225740/index.m3u8
重庆卫视,http://39.134.240.4/PLTV/1/224/3221225740/index.m3u8
云南卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000090000000215606/main.m3u8
云南卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000090000000215606/main.m3u8
云南卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226109/1.m3u8
云南卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000006000040019/1.m3u8
云南卫视,https://tv.bfsu.edu.cn/hls/yntv.m3u8
云南卫视,http://39.134.240.3/PLTV/2/224/3221225986/index.m3u8
云南卫视,http://39.134.240.4/PLTV/2/224/3221225986/index.m3u8
河南卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000057000000208264/main.m3u8
河南卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000057000000208264/main.m3u8
黑龙江卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000008000000047449/main.m3u8
黑龙江卫视,http://tvgslb.hn.chinamobile.com/180000001002/00000001000000000008000000047449/main.m3u8
黑龙江卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221225722/1.m3u8
黑龙江卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000010000031107/1.m3u8
黑龙江卫视,http://39.134.240.3/PLTV/2/224/3221225896/index.m3u8
黑龙江卫视,http://39.134.240.3/PLTV/1/224/3221226112/index.m3u8
黑龙江卫视,http://39.134.240.10/PLTV/1/224/3221226112/index.m3u8
黑龙江卫视,http://39.134.240.14/PLTV/1/224/3221226112/index.m3u8
黑龙江卫视,http://39.134.240.12/PLTV/1/224/3221226112/index.m3u8
黑龙江卫视,http://39.134.240.13/PLTV/1/224/3221226112/index.m3u8
黑龙江卫视,http://39.134.240.17/PLTV/1/224/3221226112/index.m3u8
黑龙江卫视,http://39.134.240.16/PLTV/1/224/3221226112/index.m3u8
黑龙江卫视,http://39.134.240.15/PLTV/1/224/3221226112/index.m3u8
黑龙江卫视,http://39.134.240.21/PLTV/1/224/3221226112/index.m3u8
黑龙江卫视,http://39.134.240.27/PLTV/2/224/3221226216/index.m3u8
黑龙江视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226216/index.m3u8
贵州卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000010000000040424/main.m3u8
贵州卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000010000000040424/main.m3u8
贵州卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226173/1.m3u8
贵州卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000004000025843/1.m3u8
贵州卫视,http://39.134.240.3/PLTV/2/224/3221225990/index.m3u8
贵州卫视,http://39.134.240.4/PLTV/2/224/3221225990/index.m3u8
贵州卫视,http://39.134.240.3/PLTV/1/224/3221225766/index.m3u8
贵州卫视,http://39.134.240.4/PLTV/1/224/3221225766/index.m3u8
河北卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226212/index.m3u8
河北卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226070/index.m3u8
河北卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000016000000007223/main.m3u8
河北卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000016000000007223/main.m3u8
河北卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226107/1.m3u8
河北卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000006000040016/1.m3u8
河北卫视,http://39.134.240.3/PLTV/2/224/3221226070/index.m3u8
河北卫视,http://39.134.240.28/PLTV/2/224/3221226070/index.m3u8
河北卫视,http://39.134.240.29/PLTV/2/224/3221226070/index.m3u8
河北卫视,http://39.134.240.30/PLTV/2/224/3221226070/index.m3u8
河北卫视,http://39.134.240.36/PLTV/2/224/3221226070/index.m3u8
河北卫视,http://39.134.240.35/PLTV/2/224/3221226070/index.m3u8
河北卫视,http://39.134.240.34/PLTV/2/224/3221226070/index.m3u8
吉林卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000057000000208223/main.m3u8
吉林卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000057000000208223/main.m3u8
吉林卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226082/1.m3u8
吉林卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000006000040013/1.m3u8



陕西卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000001000000000090000000215607/main.m3u8
陕西卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000001000000000090000000215607/main.m3u8
陕西卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226086/1.m3u8
陕西卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000006000040017/1.m3u8
陕西卫视,http://39.134.240.3/PLTV/2/224/3221225984/index.m3u8
陕西卫视,http://39.134.240.4/PLTV/2/224/3221225984/index.m3u8
山西卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000000000000020000000000182271/main.m3u8
山西卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182271/main.m3u8
山西卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226113/1.m3u8
山西卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000006000040023/1.m3u8
山西卫视,https://tv.bfsu.edu.cn/hls/sxrtv.m3u8

内蒙古卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000000000000020000000000182272/main.m3u8
内蒙古卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182272/main.m3u8
内蒙古卫视,https://tv.bfsu.edu.cn/hls/nmtv.m3u8

宁夏卫视,http://[2409:8087:5011:1020::1e]/PLTV/2/224/3221226076/index.m3u8
宁夏卫视,http://gslbserv.taipan.hna.bcs.ottcn.com:8089/180000001002/00000000000000020000000000182273/main.m3u8
宁夏卫视,http://tvgslb.hn.chinamobile.com:8089/180000001002/00000000000000020000000000182273/main.m3u8
宁夏卫视,http://[2409:8087:1e02:20::2D]/PLTV/11/224/3221226092/1.m3u8
宁夏卫视,http://[2409:8087:1e02:20::2D]/000000001000/5000000006000040022/1.m3u8
